author_id,name,total_paper_count,total_citation_count,h_index,first_publication_year,last_publication_year,career_span,avg_papers_per_year,first_author_count,last_author_count,single_author_count,mode_venue,unique_venues,venue_diversity,venue_types,conference_journal_ratio,citations_per_paper,institution
143792623,Louis Martin,27,18480,11,1927,2023,97,0.27835051546391754,12,0,3,arXiv.org,8,0.9357849740192016,"{'conference': 7, 'journal': 2}",2.6666666666666665,684.4444444444445,Facebook AI Research
2163940136,Xueyang Feng,14,1867,3,2022,2025,4,3.5,6,0,0,Annual Meeting of the Association for Computational Linguistics,11,0.9766874637103277,"{'conference': 7, 'journal': 3}",2.0,133.35714285714286,
2118488348,Xiang Tang,3,2595,3,2019,2022,4,0.75,0,0,0,arXiv.org,2,1.0,{'journal': 1},0.5,865.0,
2051714782,Pamela Mishkin,59,82896,14,2021,2025,5,11.8,0,2,0,arXiv.org,14,0.8753895628415032,"{'conference': 12, 'journal': 2}",4.333333333333333,1405.0169491525423,
7785729,Aokun Chen,39,1235,10,2016,2025,10,3.9,8,1,0,Journal of Biomedical Informatics,29,0.9745843770281035,"{'journal': 17, 'conference': 8}",0.5,31.666666666666668,
2887412,Jinchao Li,23,1191,15,2019,2024,6,3.8333333333333335,3,0,0,arXiv.org,9,0.9160158977692429,"{'conference': 9, 'journal': 3}",2.5,51.78260869565217,
2153389686,Ying Zhang,4,991,4,2021,2023,3,1.3333333333333333,0,0,0,npj Digit. Medicine,3,0.9999999999999998,,0.0,247.75,
2112340945,Zheng Yuan,35,5038,20,2020,2024,5,7.0,10,1,0,arXiv.org,12,0.8360120164383452,"{'conference': 18, 'journal': 5}",3.1666666666666665,143.94285714285715,"Alibaba DAMO Academy, Tsinghua University"
2190281230,Loubna Ben Allal,14,5510,10,2022,2025,4,3.5,3,0,0,arXiv.org,3,0.842088781560647,{'conference': 3},4.0,393.57142857142856,
71291656,Michael Kamfonas,3,317,2,2014,2023,10,0.3,1,1,1,arXiv.org,1,0.0,,0.0,105.66666666666667,
48776237,Joe Davison,32,3945,7,2018,2024,7,4.571428571428571,2,0,0,Conference on Empirical Methods in Natural Language Processing,4,0.875,{'conference': 6},7.0,123.28125,
2068853922,Maiko Takeuchi,3,2586,2,2013,2022,10,0.3,0,0,0,arXiv.org,2,1.0,{'journal': 1},0.5,862.0,
51918868,Victor Sanh,39,14658,13,2003,2025,23,1.6956521739130435,7,0,0,arXiv.org,7,0.926928398335623,{'conference': 11},12.0,375.84615384615387,
114762823,Arnaud Stiegler,16,4829,8,2018,2025,8,2.0,0,0,0,arXiv.org,6,0.9464119282150146,"{'conference': 4, 'journal': 2}",1.6666666666666667,301.8125,
1491753352,Max Ryabinin,22,3790,16,2020,2024,5,4.4,6,6,0,Neural Information Processing Systems,6,0.8764472684828807,"{'conference': 15, 'journal': 1}",8.0,172.27272727272728,Together AI
2111312892,Xiao Liu,47,14380,35,2019,2024,6,7.833333333333333,16,0,0,arXiv.org,10,0.8694431258221529,"{'conference': 25, 'journal': 8}",2.888888888888889,305.9574468085106,Tsinghua University
97569165,Jian Wu,269,4085,33,2001,2025,25,10.76,37,61,6,arXiv.org,182,0.9643005124946494,"{'journal': 137, 'conference': 50}",0.3695652173913043,15.185873605947956,
2051713939,Ekaterina Taktasheva,10,2687,6,2021,2025,5,2.0,4,0,0,arXiv.org,6,0.935944697445866,{'conference': 5},6.0,268.7,
4981508,Myungsun Kang,5,2656,3,2020,2022,3,1.6666666666666667,0,0,0,arXiv.org,3,0.946394630357186,"{'conference': 1, 'journal': 1}",1.0,531.2,
2981509,Dongxu Li,28,16396,21,2018,2025,8,3.5,12,0,0,Computer Vision and Pattern Recognition,14,0.9354545255466808,"{'journal': 4, 'conference': 20}",4.2,585.5714285714286,
2705113,Swabha Swayamdipta,44,7175,18,2012,2025,14,3.142857142857143,7,9,2,arXiv.org,17,0.851870725065312,"{'conference': 25, 'journal': 1}",13.0,163.0681818181818,Allen Institute for AI
2721586,Mustafa Ghaleb,23,2896,10,2013,2023,11,2.090909090909091,3,7,0,IEEE Access,16,0.9804820237218406,"{'conference': 6, 'journal': 9}",0.7,125.91304347826087,
2179884903,Nouamane Tazi,11,4080,8,2022,2025,4,2.75,0,1,0,arXiv.org,5,0.8096568334164151,{'conference': 4},5.0,370.90909090909093,
2268272,Emma Strubell,89,7597,22,2011,2025,15,5.933333333333334,9,22,3,arXiv.org,29,0.7717705883036142,"{'conference': 39, 'journal': 7}",5.0,85.35955056179775,
47413820,Hao Cheng,56,5974,27,2013,2024,12,4.666666666666667,11,1,0,arXiv.org,18,0.8652546963531336,"{'conference': 36, 'journal': 1}",18.5,106.67857142857143,Microsoft Research
34176020,Jesse Dodge,53,9867,29,2012,2024,13,4.076923076923077,12,10,2,arXiv.org,17,0.822677417283584,"{'conference': 27, 'journal': 3}",7.0,186.16981132075472,Allen Institute for AI
2184854289,Steven C. H. Hoi,21,10237,13,2018,2023,6,3.5,0,16,0,Conference on Empirical Methods in Natural Language Processing,9,0.8979516371446922,"{'conference': 13, 'journal': 1}",7.0,487.4761904761905,
2108508728,Zijin Wang,30,764,13,2021,2025,5,6.0,6,1,0,arXiv.org,15,0.9402028543220512,{'journal': 18},0.05263157894736842,25.466666666666665,
1929423,Zhisong Zhang,24,1084,15,2015,2023,9,2.6666666666666665,10,1,0,Annual Meeting of the Association for Computational Linguistics,11,0.8445866352562393,"{'conference': 21, 'journal': 1}",11.0,45.166666666666664,
2101395835,Y. Uri,4,2583,1,2003,2022,20,0.2,1,0,1,arXiv.org,2,1.0,{'journal': 1},0.5,645.75,
2110154622,Yifan Xu,5,2645,4,2021,2023,3,1.6666666666666667,0,0,0,Materials Science and Engineering: B,5,1.0000000000000002,{'journal': 3},0.25,529.0,
2070989574,Ryan Cotterell,62,1984,24,1999,2025,27,2.2962962962962963,1,39,0,Conference on Empirical Methods in Natural Language Processing,14,0.7788706876271482,"{'journal': 13, 'conference': 36}",2.642857142857143,32.0,
2120518257,Junjie Zhang,16,879,7,2015,2025,11,1.4545454545454546,6,0,1,The Web Conference,13,0.9902871167541444,"{'conference': 10, 'journal': 2}",3.6666666666666665,54.9375,
2107922859,Sheng Yu,15,539,9,2018,2023,6,2.5,1,14,0,arXiv.org,7,0.8629403225107362,"{'conference': 3, 'journal': 4}",0.8,35.93333333333333,
1944801,Karol Hausman,117,20212,45,2012,2025,14,8.357142857142858,21,21,0,Conference on Robot Learning,19,0.8723946278074555,"{'journal': 3, 'conference': 54}",13.75,172.75213675213675,
143823463,L. Besacier,321,7145,41,1997,2023,27,11.88888888888889,31,113,2,Interspeech,95,0.8366058848974649,"{'journal': 21, 'conference': 184}",8.409090909090908,22.258566978193148,
3043830,Yiming Cui,61,4834,23,2012,2025,14,4.357142857142857,26,0,0,arXiv.org,25,0.8378708962092857,"{'journal': 7, 'conference': 29}",3.75,79.24590163934427,iFLYTEK Research
3360722,Ruobing Xie,97,6811,38,2015,2024,10,9.7,21,1,0,arXiv.org,35,0.9324226372162614,"{'conference': 58, 'journal': 16}",3.4705882352941178,70.21649484536083,
35748708,Gabriel Grand,18,1387,13,2018,2025,8,2.25,8,0,0,arXiv.org,7,0.7451559367333089,"{'journal': 2, 'conference': 3}",1.3333333333333333,77.05555555555556,
51456429,Wenhui Wang,37,8457,22,2019,2025,7,5.285714285714286,6,0,0,arXiv.org,11,0.7823393566901565,"{'conference': 17, 'journal': 3}",4.5,228.56756756756758,
2165227550,Gabriel Altay,8,2667,4,2022,2025,4,2.0,0,0,0,arXiv.org,5,0.9697238998682473,"{'conference': 2, 'journal': 2}",1.0,333.375,
70487113,A. Rietzler,9,875,5,2012,2024,13,0.6923076923076923,2,0,1,arXiv.org,4,1.0,"{'conference': 2, 'journal': 1}",1.5,97.22222222222223,
2480903,Alexis Conneau,60,24789,29,2011,2024,14,4.285714285714286,16,6,1,Conference on Empirical Methods in Natural Language Processing,17,0.9258417488425564,"{'conference': 31, 'journal': 1}",16.0,413.15,
115168700,Claire Kayacik,3,185,3,2019,2022,4,0.75,1,0,0,International Conference on Human Factors in Computing Systems,2,1.0,{'conference': 1},2.0,61.666666666666664,
2189513991,Halil Akin,3,3564,3,2022,2025,4,0.75,0,0,0,bioRxiv,2,0.9182958340544894,{'journal': 3},0.25,1188.0,
2060092577,Michael McKenna,3,2672,2,2019,2022,4,0.75,0,0,0,arXiv.org,3,0.9999999999999998,{'journal': 1},0.5,890.6666666666666,
8129718,Alham Fikri Aji,136,7548,33,2013,2025,13,10.461538461538462,16,42,1,arXiv.org,31,0.7077852453147684,"{'conference': 66, 'journal': 1}",33.5,55.5,MBZUAI
83263885,Benjamin Ayoade Ajibade,14,2753,5,2021,2025,5,2.8,0,2,0,arXiv.org,8,0.9517961807358449,{'conference': 4},5.0,196.64285714285714,masakhane.io
2642333,Minghui Qiu,96,4904,33,2012,2023,12,8.0,17,8,0,Conference on Empirical Methods in Natural Language Processing,32,0.8770923593416821,"{'conference': 73, 'journal': 7}",9.25,51.083333333333336,Singapore Management University
2305565297,Ce Zhang,8,375,3,2024,2025,2,4.0,0,3,0,arXiv.org,3,0.8699155297736259,{'conference': 3},4.0,46.875,
2309790065,Zeming Lin,2,448,2,2024,2025,2,1.0,0,0,0,Science,2,1.0,{'journal': 2},0.3333333333333333,224.0,
2110072647,Md. Saiful Islam,13,484,8,2019,2022,4,3.25,0,4,0,Diagnostics,12,1.0000000000000004,"{'journal': 4, 'conference': 3}",0.8,37.23076923076923,
50706785,Xia Song,29,6791,23,2016,2023,8,3.625,0,4,0,arXiv.org,12,0.8835496968127113,{'conference': 20},21.0,234.17241379310346,
103682620,Sylvain Gugger,33,3588,4,2019,2024,6,5.5,0,0,0,Conference on Empirical Methods in Natural Language Processing,3,0.8649735207179272,{'conference': 4},5.0,108.72727272727273,
1771307,M. Zaheer,143,19105,41,2010,2025,16,8.9375,19,15,2,arXiv.org,32,0.7800317288009742,"{'conference': 78, 'journal': 5}",13.166666666666666,133.6013986013986,
123052390,Michael Collins,28,8939,21,1999,2023,25,1.12,0,9,0,Transactions of the Association for Computational Linguistics,11,0.8096409323398919,"{'conference': 11, 'journal': 10}",1.0909090909090908,319.25,
46700348,Jingjing Liu,79,12891,47,2014,2023,10,7.9,0,43,0,arXiv.org,25,0.8749450143147119,"{'conference': 53, 'journal': 3}",13.5,163.1772151898734,
2302529202,Minmin Chen,3,107,3,2024,2024,1,3.0,0,2,0,arXiv.org,2,0.9182958340544894,{'conference': 1},2.0,35.666666666666664,
9529535,Nora Kassner,32,4218,15,2016,2025,10,3.2,11,0,1,arXiv.org,15,0.8792628049655463,"{'conference': 14, 'journal': 5}",2.5,131.8125,Ludwig Maximilian University of Munich
2428160,Christian Muise,83,1783,22,2008,2023,16,5.1875,23,14,3,AAAI Conference on Artificial Intelligence,25,0.8615638852270159,"{'conference': 39, 'journal': 3}",10.0,21.481927710843372,Queen's University
46316984,Yilun Zhao,81,1928,24,2020,2025,6,13.5,24,2,0,arXiv.org,12,0.7101973651825249,"{'conference': 37, 'journal': 3}",9.5,23.80246913580247,
32246932,Timo Schick,33,13390,25,2017,2023,7,4.714285714285714,14,1,1,Conference on Empirical Methods in Natural Language Processing,15,0.9120417725493403,"{'conference': 20, 'journal': 4}",4.2,405.75757575757575,FAIR
2309720913,Neil Thomas,2,448,2,2024,2025,2,1.0,0,0,0,Science,2,1.0,{'journal': 2},0.3333333333333333,224.0,
2066514466,J. Posada,10,2657,3,2013,2025,13,0.7692307692307693,0,0,0,Pan American Health Care Exchanges,5,0.9697238998682473,{'conference': 4},5.0,265.7,
150258834,Pieter Delobelle,22,582,11,2019,2024,6,3.6666666666666665,10,4,1,arXiv.org,12,0.8757006165435994,"{'conference': 8, 'journal': 2}",3.0,26.454545454545453,"Department of Computer Science, KU Leuven"
2190281379,Irina Sedenko,5,2599,2,2022,2025,4,1.25,0,0,0,North American Chapter of the Association for Computational Linguistics,2,1.0,{'conference': 1},2.0,519.8,
2190281071,Zachary Bamberger,5,2599,2,2022,2025,4,1.25,1,0,0,North American Chapter of the Association for Computational Linguistics,3,0.9999999999999998,{'conference': 2},3.0,519.8,
35566806,Lintang Sutawika,35,7246,14,2017,2025,9,3.888888888888889,2,5,0,arXiv.org,15,0.9159601058783716,{'conference': 17},18.0,207.02857142857144,"LTI, Carnegie Mellon University"
2698777,Dario Amodei,55,108784,30,2013,2025,13,4.230769230769231,2,6,0,arXiv.org,12,0.6860169066682085,"{'conference': 17, 'journal': 2}",6.0,1977.8909090909092,
2261291789,Christopher Klamm,8,2756,5,2017,2024,8,1.0,0,0,0,arXiv.org,5,0.9697238998682473,{'conference': 3},4.0,344.5,
143945447,Julien Launay,26,4649,12,2018,2024,7,3.7142857142857144,6,5,0,arXiv.org,12,0.8432548638722895,{'conference': 8},9.0,178.80769230769232,
47948569,Ian Yu,7,2938,5,2013,2022,10,0.7,2,0,0,arXiv.org,6,0.9999999999999999,{'journal': 5},0.16666666666666666,419.7142857142857,
2059767242,V. Prabhu,7,2610,3,2002,2025,24,0.2916666666666667,1,0,0,North American Chapter of the Association for Computational Linguistics,3,0.9999999999999998,{'conference': 1},2.0,372.85714285714283,
145229121,Chandan Singh,39,2741,15,2012,2023,12,3.25,14,2,0,arXiv.org,20,0.8548919323657943,"{'journal': 15, 'conference': 5}",0.375,70.28205128205128,UC Berkeley
2020926,Miloš Gligorić,107,2810,28,2008,2025,18,5.944444444444445,21,45,1,International Symposium on Software Testing and Analysis,50,0.9183510534085589,"{'conference': 46, 'journal': 3}",11.75,26.261682242990656,
1846722967,Robert Tinn,16,2674,7,2017,2024,8,2.0,1,0,0,Patterns,9,0.9848586617875463,"{'conference': 4, 'journal': 3}",1.25,167.125,
70296695,Urmish Thakker,41,6357,16,2014,2025,12,3.4166666666666665,9,5,0,arXiv.org,18,0.7784762501385684,"{'conference': 6, 'journal': 3}",1.75,155.0487804878049,SambaNova Systems
2142395483,M. S. Danish,8,305,6,2021,2025,5,1.6,4,0,0,Computer Vision and Pattern Recognition,4,0.875,"{'conference': 5, 'journal': 1}",3.0,38.125,
19168196,Michihiro Yasunaga,79,18690,37,2017,2025,9,8.777777777777779,17,7,1,arXiv.org,16,0.8700458984227276,"{'conference': 41, 'journal': 1}",21.0,236.58227848101265,
2160711391,Kaige Mao,6,127,3,2022,2025,4,1.5,1,0,0,Computer Vision and Pattern Recognition,4,0.9609640474436812,"{'journal': 1, 'conference': 2}",1.5,21.166666666666668,
2058260775,Davis David,12,2884,6,2020,2025,6,2.0,0,1,1,arXiv.org,4,0.8322488896002306,"{'conference': 2, 'journal': 1}",1.5,240.33333333333334,
3369052,Jack Lanchantin,44,3865,16,2016,2025,10,4.4,16,2,1,arXiv.org,14,0.788378677703687,"{'conference': 7, 'journal': 8}",0.8888888888888888,87.8409090909091,Meta AI
41124383,Abhinav Ramesh Kashyap,23,2767,10,2018,2024,7,3.2857142857142856,8,0,0,arXiv.org,16,0.9487721465994329,"{'conference': 12, 'journal': 1}",6.5,120.30434782608695,National University of Singapore
139097094,Vincent Segonne,4,420,2,2019,2024,6,0.6666666666666666,1,0,0,International Conference on Language Resources and Evaluation,2,0.8112781244591328,{'conference': 3},4.0,105.0,
34594510,Alina Wróblewska,23,471,7,2009,2023,15,1.5333333333333334,11,3,6,International Conference on Language Resources and Evaluation,15,0.9712720079261152,"{'conference': 12, 'journal': 1}",6.5,20.47826086956522,"Institute of Computer Science, Polish Academy of Sciences"
2155786185,Hongbin Wang,18,106,5,2021,2024,4,4.5,0,10,0,arXiv.org,9,0.7804132238095364,"{'journal': 2, 'conference': 3}",1.3333333333333333,5.888888888888889,
2174176862,Théo Gigant,5,2640,3,2022,2025,4,1.25,3,0,0,arXiv.org,4,0.9609640474436812,{'conference': 3},4.0,528.0,
2309845514,Roshan Rao,2,448,2,2024,2025,2,1.0,0,0,0,Science,2,1.0,{'journal': 2},0.3333333333333333,224.0,
119609682,Amanda Askell,23,110848,18,2018,2023,6,3.8333333333333335,2,1,3,arXiv.org,9,0.73163898312471,{'conference': 5},6.0,4819.478260869565,
2320509,Marjan Ghazvininejad,62,17511,30,2008,2025,18,3.4444444444444446,15,14,0,arXiv.org,19,0.8384076386147047,"{'conference': 30, 'journal': 4}",6.2,282.43548387096774,
2133324514,Swabha Swayamdipta,28,1879,15,2021,2025,5,5.6,0,10,0,arXiv.org,9,0.8186581545743254,"{'conference': 13, 'journal': 1}",7.0,67.10714285714286,
2520493,R. Shokri,86,15223,44,2005,2023,19,4.526315789473684,25,19,4,arXiv.org,39,0.9102226651016393,"{'conference': 45, 'journal': 7}",5.75,177.01162790697674,
50482645,Uri Shaham,15,3700,12,2016,2025,10,1.5,6,0,1,arXiv.org,7,0.9106994941661898,"{'conference': 8, 'journal': 1}",4.5,246.66666666666666,Google
2361599,N. Ospina,68,1941,17,2015,2025,11,6.181818181818182,11,15,1,Clinical Thyroidology,31,0.8824400677843357,{'journal': 55},0.017857142857142856,28.544117647058822,
51435068,Chan Ho So,5,6642,5,2018,2019,2,2.5,0,0,0,IEEE Access,4,1.0,{'journal': 2},0.3333333333333333,1328.4,
3239480,Tim Dettmers,19,12091,15,2015,2023,9,2.111111111111111,8,0,1,Neural Information Processing Systems,7,0.9599005239455715,{'conference': 15},16.0,636.3684210526316,
2190281500,Maraim Elbadri,1,2583,1,2022,2022,1,1.0,0,0,0,arXiv.org,1,0.0,,0.0,2583.0,
66870756,M. Patwary,55,6457,24,2010,2025,16,3.4375,1,1,3,arXiv.org,15,0.7693692527407355,"{'conference': 17, 'journal': 2}",6.0,117.4,
144517868,Sandhini Agarwal,61,121401,16,2019,2025,7,8.714285714285714,3,2,1,arXiv.org,11,0.8373716572879325,"{'conference': 13, 'journal': 1}",7.0,1990.1803278688524,
40208102,N. Broad,6,2651,4,2014,2022,9,0.6666666666666666,0,0,0,arXiv.org,4,1.0,{'conference': 1},2.0,441.8333333333333,
1814094,Greg Durrett,140,7494,48,2010,2025,16,8.75,13,79,2,Conference on Empirical Methods in Natural Language Processing,25,0.7449074693692657,"{'conference': 88, 'journal': 7}",11.125,53.52857142857143,The University of Texas at Austin
24962156,Linjun Shou,73,6937,24,2011,2025,15,4.866666666666666,2,0,0,arXiv.org,26,0.8506340198314405,"{'conference': 38, 'journal': 7}",4.875,95.02739726027397,
2190280981,Pierre Franccois Lavall'ee,1,2583,1,2022,2022,1,1.0,0,0,0,arXiv.org,1,0.0,,0.0,2583.0,
2150154928,Yonghui Wu,68,1677,16,2020,2025,6,11.333333333333334,1,21,0,medRxiv,41,0.9559888506425772,"{'conference': 10, 'journal': 32}",0.3333333333333333,24.66176470588235,
1700325,Graham Neubig,596,38207,90,2014,2024,11,54.18181818181818,18,163,7,Conference on Empirical Methods in Natural Language Processing,83,0.7906453489337885,"{'conference': 313, 'journal': 34}",8.971428571428572,64.10570469798658,
2279023325,Roy Schwartz,41,6798,30,2011,2025,15,2.7333333333333334,10,12,0,Conference on Empirical Methods in Natural Language Processing,15,0.8859650406102507,"{'conference': 28, 'journal': 3}",7.25,165.8048780487805,
2152318619,Srulik Ben-David,7,2983,3,2022,2025,4,1.75,0,0,0,North American Chapter of the Association for Computational Linguistics,3,0.9999999999999998,{'conference': 2},3.0,426.14285714285717,
2184032440,Brian Wong,1,139,1,2022,2022,1,1.0,0,0,0,Conference on Empirical Methods in Natural Language Processing,1,0.0,{'conference': 1},2.0,139.0,
2300353739,Yousuf A. Khan,12,6689,5,2023,2025,3,4.0,4,1,0,bioRxiv,8,0.8845147656768562,{'journal': 13},0.07142857142857142,557.4166666666666,
2117025507,Xiao Chen,19,2661,10,2012,2021,10,1.9,0,0,0,Annual Meeting of the Association for Computational Linguistics,8,0.9163133490018099,"{'conference': 8, 'journal': 4}",1.8,140.05263157894737,
35694486,N. Khan,17,330,9,2014,2022,9,1.8888888888888888,4,1,0,IEEE Access,7,0.9409583900892995,"{'journal': 6, 'conference': 1}",0.2857142857142857,19.41176470588235,
2262249,Yacine Jernite,53,10330,27,2012,2025,14,3.7857142857142856,10,9,2,arXiv.org,20,0.8071922526332403,"{'journal': 4, 'conference': 21}",4.4,194.9056603773585,Hugging Face
2112211627,Minna Liu,6,2823,4,2006,2022,17,0.35294117647058826,0,0,0,arXiv.org,1,0.0,,0.0,470.5,
153161512,Kevin E. Wu,10,636,9,2020,2024,5,2.0,10,0,0,bioRxiv,8,0.9488131148903384,{'journal': 8},0.1111111111111111,63.6,
2291171257,Rodrigo Canalli,1,2583,1,2022,2022,1,1.0,0,0,0,arXiv.org,1,0.0,,0.0,2583.0,
2083980189,Gabriel Alon,3,315,1,2022,2023,2,1.5,1,1,0,arXiv.org,1,0.0,,0.0,105.0,
32297257,Judith Yue Li,15,376,8,2012,2023,12,1.25,5,2,2,arXiv.org,5,0.9165164431996023,"{'conference': 2, 'journal': 1}",1.5,25.066666666666666,Google Research
2061649994,Tom Young,14,4616,10,2009,2022,14,1.0,7,1,1,AAAI Conference on Artificial Intelligence,7,0.9487695103589051,"{'conference': 4, 'journal': 4}",1.0,329.7142857142857,
2282143433,Matthew Nemeth,3,453,3,2024,2025,2,1.5,0,0,0,bioRxiv,2,0.9182958340544894,{'journal': 3},0.25,151.0,
31614549,N. Patry,10,3746,4,1996,2025,30,0.3333333333333333,1,0,0,arXiv.org,3,0.946394630357186,{'conference': 2},3.0,374.6,
1699545,Yejin Choi,277,55776,110,2005,2023,19,14.578947368421053,9,146,7,Conference on Empirical Methods in Natural Language Processing,45,0.7280717561419996,"{'conference': 189, 'journal': 23}",7.916666666666667,201.35740072202165,
39483833,Duyu Tang,89,17668,43,2013,2023,11,8.090909090909092,22,5,1,arXiv.org,24,0.8323408374768073,"{'conference': 46, 'journal': 13}",3.357142857142857,198.51685393258427,
144118452,Pengfei Liu,99,14956,42,2004,2023,20,4.95,32,18,1,Conference on Empirical Methods in Natural Language Processing,26,0.8018107476606204,"{'conference': 69, 'journal': 5}",11.666666666666666,151.07070707070707,
1740202736,W. Hogan,24,1736,11,2017,2024,8,3.0,1,0,0,J. Am. Medical Informatics Assoc.,15,0.9464933129279124,"{'journal': 8, 'conference': 3}",0.4444444444444444,72.33333333333333,
144633118,B. Shi,242,2178,25,1997,2023,27,8.962962962962964,20,55,9,Hua xi kou qiang yi xue za zhi = Huaxi kouqiang yixue zazhi = West China journal of stomatology,53,0.7948601363328073,{'journal': 178},0.00558659217877095,9.0,
48323507,Peter Clark,210,24923,64,1966,2023,58,3.6206896551724137,67,56,20,Conference on Empirical Methods in Natural Language Processing,59,0.8453719966771027,"{'conference': 101, 'journal': 19}",5.1,118.68095238095238,Allen Institute for AI
1404060690,Irene Solaiman,15,3892,8,2019,2025,7,2.142857142857143,4,0,1,arXiv.org,6,0.835975008086505,"{'conference': 3, 'journal': 1}",2.0,259.46666666666664,
2112504552,Max Huang,5,2597,3,1999,2022,24,0.20833333333333334,0,1,0,arXiv.org,3,0.9999999999999998,{'conference': 1},2.0,519.4,
11325431,Hao-ran Yang,7,1858,4,2016,2023,8,0.875,1,1,0,Frontiers of Computer Science,5,1.0000000000000002,"{'journal': 3, 'conference': 1}",0.5,265.42857142857144,
2114128654,Hongyi Yuan,29,4335,17,2021,2025,5,5.8,10,0,0,arXiv.org,9,0.8510756001662168,{'conference': 12},13.0,149.48275862068965,
2108620507,Shijin Wang,58,3675,22,2014,2025,12,4.833333333333333,2,13,0,arXiv.org,26,0.8451717902776315,"{'journal': 8, 'conference': 27}",3.111111111111111,63.36206896551724,
2795685,Shamik Bose,20,3143,8,2004,2023,20,1.0,9,2,1,Neural Information Processing Systems,6,0.967132018086354,"{'conference': 3, 'journal': 1}",2.0,157.15,
70209311,D. Tunuguntla,38,3186,11,2013,2025,13,2.923076923076923,16,1,1,Computational Particle Mechanics,10,0.9352672625244963,"{'journal': 8, 'conference': 4}",0.5555555555555556,83.84210526315789,
2111526781,Qingqing Huang,10,1065,7,2019,2023,5,2.0,3,1,0,arXiv.org,7,0.9426807148172599,{'conference': 7},8.0,106.5,
72725318,J. Kang,9,2628,2,2015,2023,9,1.0,4,0,4,Yonsei Law Journal,6,0.9999999999999999,{'journal': 3},0.25,292.0,
3226782,Simeng Han,16,531,7,2019,2025,7,2.2857142857142856,6,0,0,Conference on Empirical Methods in Natural Language Processing,6,0.8897213752718901,{'conference': 6},7.0,33.1875,"Nanyang Technological University, Singapore"
2172404846,Hugo Laurenccon,7,3143,6,2022,2025,4,1.75,2,0,0,arXiv.org,4,0.9211854965885543,"{'conference': 3, 'journal': 1}",2.0,449.0,
2145183568,Donghyeon Kim,34,7103,13,2011,2024,14,2.4285714285714284,11,0,0,IEEE Signal Processing Letters,25,0.9782276067137404,"{'journal': 8, 'conference': 17}",2.0,208.91176470588235,
2072502429,M. Wolf,5,2607,2,1977,2022,46,0.10869565217391304,1,1,0,Arzneimittel-Forschung,2,0.7219280948873623,{'journal': 4},0.2,521.4,
1986356851,Oskar van der Wal,16,4405,9,2020,2025,6,2.6666666666666665,5,4,0,North American Chapter of the Association for Computational Linguistics,12,0.9823368126263247,"{'conference': 7, 'journal': 2}",2.6666666666666665,275.3125,University of Amsterdam
90563027,Hamza Benyamina,6,2592,3,2018,2024,7,0.8571428571428571,0,1,0,arXiv.org,2,0.9182958340544894,{'journal': 1},0.5,432.0,
2053872069,Kristen Olson,5,1964,5,2009,2023,15,0.3333333333333333,0,0,0,"Conference on Fairness, Accountability and Transparency",4,1.0,{'conference': 2},3.0,392.8,
39635018,Xiaolong Wang,92,1819,21,2002,2023,22,4.181818181818182,0,52,0,International Conference on Neural Information Processing,47,0.9459730702194059,"{'journal': 18, 'conference': 47}",2.526315789473684,19.77173913043478,
2094755167,Josephine Tobing,4,2583,1,2017,2022,6,0.6666666666666666,1,2,0,arXiv.org,2,1.0,{'journal': 1},0.5,645.75,
2145287083,Lu Liu,7,2762,6,2012,2022,11,0.6363636363636364,2,0,0,arXiv.org,1,0.0,,0.0,394.57142857142856,
1387484410,Satyapriya Krishna,23,1502,14,2019,2024,6,3.8333333333333335,7,0,0,arXiv.org,11,0.8567147210658782,"{'conference': 10, 'journal': 2}",3.6666666666666665,65.30434782608695,Harvard University
68990982,Benoît Sagot,126,9613,37,2004,2023,20,6.3,21,52,8,International Conference on Language Resources and Evaluation,33,0.8527789552964554,"{'conference': 64, 'journal': 9}",6.5,76.2936507936508,
2037496520,Younes Belkada,10,4577,9,2021,2025,5,2.0,1,0,0,arXiv.org,3,0.7298466991620974,{'conference': 3},4.0,457.7,
1873031,Anindya Iqbal,58,1335,18,2008,2024,17,3.411764705882353,6,21,0,arXiv.org,31,0.930861432847917,"{'journal': 15, 'conference': 22}",1.4375,23.017241379310345,
40129683,Lei Lin,78,1615,18,2002,2021,20,3.9,4,14,1,International Workshop on Semantic Evaluation,46,0.9602107866467218,"{'conference': 39, 'journal': 16}",2.3529411764705883,20.705128205128204,
1572961212,Yashasvi Bajaj,6,2603,4,2020,2025,6,1.0,0,0,0,Macromolecules,4,1.0,{'journal': 3},0.25,433.8333333333333,
1780690,Baolin Peng,98,6084,39,2013,2025,13,7.538461538461538,22,4,0,arXiv.org,30,0.7659914392085235,"{'conference': 48, 'journal': 6}",7.0,62.08163265306123,
32012022,Gaurav Singh Tomar,17,1092,10,2013,2024,12,1.4166666666666667,4,2,0,arXiv.org,9,0.922176842501811,"{'conference': 9, 'journal': 1}",5.0,64.23529411764706,Google
2841761,Vassilina Nikoulina,44,3193,14,2008,2025,18,2.4444444444444446,6,19,1,arXiv.org,26,0.9146114164340235,"{'conference': 21, 'journal': 3}",5.5,72.56818181818181,
1382164294,Anthony Moi,22,2913,3,2019,2024,6,3.6666666666666665,0,0,0,Conference on Empirical Methods in Natural Language Processing,3,0.946394630357186,{'conference': 3},4.0,132.4090909090909,
